,title,price
328,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
329,"HP 15s, 12th Gen Intel Core i3-1215U (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, UHD Graphics, HD Camera, Dual Speakers Laptop","32,990"
330,"Acer Aspire Lite, AMD Ryzen 3 7330U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop","30,490"
331,"Acer [SmartChoice Aspire Lite AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop","34,490"
332,"Walker Best Student &Office Work Laptop|Thin & Light|14.1"" 1920 * 1080 Resolution FHD IPS Display |4GB RAM,128GB SSD|Celeron Processor N4020 (Gemini Lake)| Windows 11 Home | Silver","12,990"
333,"HP 14 (2025), 245 G10 AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg/MS Office 2021","28,990"
334,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop","38,490"
335,"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty","33,890"
336,"ASUS ROG Strix G16, Intel Core Ultra 9 275HX, Gaming Laptop(RTX 5060-8GB/115W TGP/16GB/1TB /2.5K QHD+/16""/240Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/) G615LM-S5128WS","1,89,990"
337,"Lenovo V15 G4 AMD Ryzen 5 7520U DOS 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD,Dolby Audio,Premium Grey, 1 Year Onsite Brand Warranty","33,900"
338,"Acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","23,990"
339,"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN","63,583"
340,"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2239IN","74,106"
341,"HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/privacy shutter, fd0577TU","55,850"
342,"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.88 kg)X1607QA-MB049WS","57,990"
343,"HP 15, AMD Ryzen 3 7320U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6""/39.6cm, Win 11, Office 21, Silver, 1.59kg, fc0154AU, AMD Radeon Graphics, 1080p FHD Camera Laptop","29,990"
344,HP 255 G10 ‎‎Laptop AMD Athlon Silver 8GB 256GB 15,"22,413"
345,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop","38,490"
346,"Lenovo {SmartChoice)Chromebook Intel Celeron N4500 (4GB RAM/64GB eMMC 5.1/11.6 Inch (29.46cm)/HD Display/2Wx2 Stereo Speakers/HD Camera/Chrome OS/Blue/1.21Kg), 82UY0014HA","16,190"
347,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
348,"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.88 kg)X1607QA-MB049WS","57,990"
349,"HP OmniBook 5 (Previously Pavilion) 13th Gen Intel Core i5 1334U (16GB LPDDR5X, 512GB SSD) WUXGA, 2K,IPS,300nits,16''/40.6cm, Win11, M365 Basic(1yr)* Office24, Blue, 1.79kg, ba1123TU,FHD camera Laptop","64,990"
350,"MSI Thin 15, Intel 13th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1804IN","73,990"
351,"ASUS Vivobook 15, 15.6"" FHD (1920 x 1080), Intel Core i3-1315U, (8GB RAM/512GB SSD/Intel UHD iGPU/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.7 Kg), X1504VA-NJ3321WS","38,990"
352,"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera w/Privacy Shutter, fd0569TU","35,990"
353,"Walker Best Student & Office Work Laptop|Thin & Light|15.6"" 1920 * 1080 Resolution FHD IPS Display |8GB RAM,256 GB SSD|Celeron Processor N4020 | Windows 11 Home |Silver","16,990"
354,"HP 15 (2025), AMD Ryzen 3 7320U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg","28,650"
355,"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty","33,890"
356,"Lenovo {SmartChoice)Chromebook Intel Celeron N4500 (4GB RAM/64GB eMMC 5.1/11.6 Inch (29.46cm)/HD Display/2Wx2 Stereo Speakers/HD Camera/Chrome OS/Blue/1.21Kg), 82UY0014HA","16,190"
357,"ASUS Zenbook A14 OLED (2025),Qualcomm Snapdragon X, Copilot+PC, 0.9kg Light-Weight, 14""""(35.6 cm),32hrs Battery Life*(16GB/512GB/Windows 11/MSO 2024/M365 Basic-1yr/AI PC/Metal Body/UX3407QA-QD259WS)","86,990"
358,"ASUS Zenbook A14 OLED (2025),Qualcomm Snapdragon X, Copilot+PC, 0.9kg Light-Weight, 14""""(35.6 cm),32hrs Battery Life*(16GB/512GB/Windows 11/MSO 2024/M365 Basic-1yr/AI PC/Metal Body/UX3407QA-QD259WS)","86,990"
359,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
360,"HP 15s, 12th Gen Intel Core i3-1215U (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, UHD Graphics, HD Camera, Dual Speakers Laptop","32,990"
361,"Acer Aspire Lite, AMD Ryzen 3 7330U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop","30,490"
362,"Acer [SmartChoice Aspire Lite AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop","34,490"
363,"Walker Best Student &Office Work Laptop|Thin & Light|14.1"" 1920 * 1080 Resolution FHD IPS Display |4GB RAM,128GB SSD|Celeron Processor N4020 (Gemini Lake)| Windows 11 Home | Silver","12,990"
364,"HP 14 (2025), 245 G10 AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg/MS Office 2021","28,990"
365,"ASUS ROG Strix G16, Intel Core Ultra 9 275HX, Gaming Laptop(RTX 5060-8GB/115W TGP/16GB/1TB /2.5K QHD+/16""/240Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/) G615LM-S5128WS","1,89,990"
366,"Lenovo V15 G4 AMD Ryzen 5 7520U DOS 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD,Dolby Audio,Premium Grey, 1 Year Onsite Brand Warranty","33,900"
367,"Acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","23,990"
368,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
369,"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN","63,583"
370,"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2239IN","74,106"
371,"HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/privacy shutter, fd0577TU","55,850"
372,"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.88 kg)X1607QA-MB049WS","57,990"
373,"HP 15, AMD Ryzen 3 7320U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6""/39.6cm, Win 11, Office 21, Silver, 1.59kg, fc0154AU, AMD Radeon Graphics, 1080p FHD Camera Laptop","29,990"
374,HP 255 G10 ‎‎Laptop AMD Athlon Silver 8GB 256GB 15,"22,413"
375,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop","38,490"
376,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
377,"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.88 kg)X1607QA-MB049WS","57,990"
378,"HP OmniBook 5 (Previously Pavilion) 13th Gen Intel Core i5 1334U (16GB LPDDR5X, 512GB SSD) WUXGA, 2K,IPS,300nits,16''/40.6cm, Win11, M365 Basic(1yr)* Office24, Blue, 1.79kg, ba1123TU,FHD camera Laptop","64,990"
379,"HP 15s, 12th Gen Intel Core i3-1215U (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, UHD Graphics, HD Camera, Dual Speakers Laptop","32,990"
380,"MSI Thin 15, Intel 13th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1804IN","73,990"
381,"ASUS Vivobook 15, 15.6"" FHD (1920 x 1080), Intel Core i3-1315U, (8GB RAM/512GB SSD/Intel UHD iGPU/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.7 Kg), X1504VA-NJ3321WS","38,990"
382,"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera w/Privacy Shutter, fd0569TU","35,990"
383,"Walker Best Student & Office Work Laptop|Thin & Light|15.6"" 1920 * 1080 Resolution FHD IPS Display |8GB RAM,256 GB SSD|Celeron Processor N4020 | Windows 11 Home |Silver","16,990"
384,"HP 15 (2025), AMD Ryzen 3 7320U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg","28,650"
385,"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty","33,890"
386,"Lenovo {SmartChoice)Chromebook Intel Celeron N4500 (4GB RAM/64GB eMMC 5.1/11.6 Inch (29.46cm)/HD Display/2Wx2 Stereo Speakers/HD Camera/Chrome OS/Blue/1.21Kg), 82UY0014HA","16,190"
387,"ASUS Zenbook A14 OLED (2025),Qualcomm Snapdragon X, Copilot+PC, 0.9kg Light-Weight, 14""""(35.6 cm),32hrs Battery Life*(16GB/512GB/Windows 11/MSO 2024/M365 Basic-1yr/AI PC/Metal Body/UX3407QA-QD259WS)","86,990"
388,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
389,"HP 15s, 12th Gen Intel Core i3-1215U (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, UHD Graphics, HD Camera, Dual Speakers Laptop","32,990"
390,"Acer Aspire Lite, AMD Ryzen 3 7330U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop","30,490"
391,"Acer Aspire Lite, AMD Ryzen 3 7330U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop","30,490"
392,"Acer [SmartChoice Aspire Lite AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop","34,490"
393,"Walker Best Student &Office Work Laptop|Thin & Light|14.1"" 1920 * 1080 Resolution FHD IPS Display |4GB RAM,128GB SSD|Celeron Processor N4020 (Gemini Lake)| Windows 11 Home | Silver","12,990"
394,"HP 14 (2025), 245 G10 AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg/MS Office 2021","28,990"
395,"ASUS ROG Strix G16, Intel Core Ultra 9 275HX, Gaming Laptop(RTX 5060-8GB/115W TGP/16GB/1TB /2.5K QHD+/16""/240Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/) G615LM-S5128WS","1,89,990"
396,"Lenovo V15 G4 AMD Ryzen 5 7520U DOS 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD,Dolby Audio,Premium Grey, 1 Year Onsite Brand Warranty","33,900"
397,"Acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","23,990"
398,"HP Victus, 13th Gen Intel Core i7-13620H, 8GB RTX 5050 (Upgradeable 24GB DDR5, 1TB SSD) FHD, 144Hz, IPS, 300nits, 15.6''/39.6cm, Win11, M365*Office24, Mica Silver, 2.29kg, fa2309TX, RGB, Gaming Laptop","1,05,490"
399,"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN","63,583"
400,"HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/privacy shutter, fd0577TU","55,850"
401,"Acer [SmartChoice Aspire Lite AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop","34,490"
402,"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.88 kg)X1607QA-MB049WS","57,990"
403,"HP 15, AMD Ryzen 3 7320U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6""/39.6cm, Win 11, Office 21, Silver, 1.59kg, fc0154AU, AMD Radeon Graphics, 1080p FHD Camera Laptop","29,990"
404,HP 255 G10 ‎‎Laptop AMD Athlon Silver 8GB 256GB 15,"22,413"
405,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop","38,490"
406,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
407,"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.88 kg)X1607QA-MB049WS","57,990"
408,"HP OmniBook 5 (Previously Pavilion) 13th Gen Intel Core i5 1334U (16GB LPDDR5X, 512GB SSD) WUXGA, 2K,IPS,300nits,16''/40.6cm, Win11, M365 Basic(1yr)* Office24, Blue, 1.79kg, ba1123TU,FHD camera Laptop","64,990"
409,"MSI Thin 15, Intel 13th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1804IN","73,990"
410,"ASUS Vivobook 15, 15.6"" FHD (1920 x 1080), Intel Core i3-1315U, (8GB RAM/512GB SSD/Intel UHD iGPU/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.7 Kg), X1504VA-NJ3321WS","38,990"
411,"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera w/Privacy Shutter, fd0569TU","35,990"
412,"Walker Best Student &Office Work Laptop|Thin & Light|14.1"" 1920 * 1080 Resolution FHD IPS Display |4GB RAM,128GB SSD|Celeron Processor N4020 (Gemini Lake)| Windows 11 Home | Silver","12,990"
413,"Walker Best Student & Office Work Laptop|Thin & Light|15.6"" 1920 * 1080 Resolution FHD IPS Display |8GB RAM,256 GB SSD|Celeron Processor N4020 | Windows 11 Home |Silver","16,990"
414,"HP 15 (2025), AMD Ryzen 3 7320U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg","28,650"
415,"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty","33,890"
416,"Lenovo {SmartChoice)Chromebook Intel Celeron N4500 (4GB RAM/64GB eMMC 5.1/11.6 Inch (29.46cm)/HD Display/2Wx2 Stereo Speakers/HD Camera/Chrome OS/Blue/1.21Kg), 82UY0014HA","16,190"
417,"ASUS Zenbook A14 OLED (2025),Qualcomm Snapdragon X, Copilot+PC, 0.9kg Light-Weight, 14""""(35.6 cm),32hrs Battery Life*(16GB/512GB/Windows 11/MSO 2024/M365 Basic-1yr/AI PC/Metal Body/UX3407QA-QD259WS)","86,990"
418,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
419,"HP 15s, 12th Gen Intel Core i3-1215U (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, UHD Graphics, HD Camera, Dual Speakers Laptop","32,990"
420,"Acer Aspire Lite, AMD Ryzen 3 7330U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop","30,490"
421,"Acer [SmartChoice Aspire Lite AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop","34,490"
422,"Walker Best Student &Office Work Laptop|Thin & Light|14.1"" 1920 * 1080 Resolution FHD IPS Display |4GB RAM,128GB SSD|Celeron Processor N4020 (Gemini Lake)| Windows 11 Home | Silver","12,990"
423,"HP 14 (2025), 245 G10 AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg/MS Office 2021","28,990"
424,"HP 14 (2025), 245 G10 AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg/MS Office 2021","28,990"
425,"ASUS ROG Strix G16, Intel Core Ultra 9 275HX, Gaming Laptop(RTX 5060-8GB/115W TGP/16GB/1TB /2.5K QHD+/16""/240Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/) G615LM-S5128WS","1,89,990"
426,"Lenovo V15 G4 AMD Ryzen 5 7520U DOS 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD,Dolby Audio,Premium Grey, 1 Year Onsite Brand Warranty","33,900"
427,"Acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","23,990"
428,"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN","63,583"
429,"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2239IN","74,106"
430,"HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/privacy shutter, fd0577TU","55,850"
431,"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.88 kg)X1607QA-MB049WS","57,990"
432,"HP 15, AMD Ryzen 3 7320U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6""/39.6cm, Win 11, Office 21, Silver, 1.59kg, fc0154AU, AMD Radeon Graphics, 1080p FHD Camera Laptop","29,990"
433,HP 255 G10 ‎‎Laptop AMD Athlon Silver 8GB 256GB 15,"22,413"
434,"ASUS ROG Strix G16, Intel Core Ultra 9 275HX, Gaming Laptop(RTX 5060-8GB/115W TGP/16GB/1TB /2.5K QHD+/16""/240Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/) G615LM-S5128WS","1,89,990"
435,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop","38,490"
436,"HP OmniBook 5 OLED (Previously Pavilion), QC Snapdragon X (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Ultra Light-Weight, Next-Gen AI Laptop","68,990"
